,datetime,message,negativity,neutrality,positivity,compound,city,oblast
471,"07:10 AM, 02 Jan 2023","720 more occupants were eliminated in Ukraine! The total combat losses of the enemy from 24.02.22 to 02.01.23 are approximately: personnel - about 107440 (+720) people were eliminated, tanks - 3031, armored combat vehicles - 6093 (+9), artillery systems - 2027 (+6), MLRS - 423, air defense systems - 213, aircraft - 283, helicopters - 269, UAVs of tactical level - 1836 (+44), cruise missiles - 723, ships / boats - 16, motor vehicles and tanks - 4725 (+5), special equipment - 181.",0.144,0.803,0.054,-0.7959,n/a,n/a
472,"07:10 AM, 02 Jan 2023","December 31 was not only a day of hopes for a victorious 2023, but also a day of losses. Everyone shuddered from the shelling and explosions. Every Ukrainian in every corner of the world. And also from pain. Oksana Muzyka died in Khmelnytskyi hospital from wounds received as a result of enemy shelling. The girl was 22 years old. The day before, dozens of people donated blood for Oksana at the Blood Donor Center. We will never forgive. Eternal memory to the Ukrainians whose lives were brutally taken by the enemy.",0.271,0.712,0.017,-0.9851,Khmelnytskyi,Khmelnytski
473,"07:11 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
474,"07:12 AM, 02 Jan 2023","💥 Voronezh, what is the face? Media report that the explosions were heard near the Baltimore military airfield, where Russian combat aircraft are located. In particular, Su-34 fighters are parked there. @strichka_ua - stay up to date",0.098,0.902,0.0,-0.3818,n/a,n/a
475,"07:14 AM, 02 Jan 2023","🚇 Large queues at the entrance to the capital's metro In advance, there are only two turnstiles at many stations. So plan your route in advance. 🇺🇦 Ukraine Now",0.0,1.0,0.0,0.0,n/a,n/a
476,"07:14 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
477,"07:15 AM, 02 Jan 2023","Kharkiv region. January 2. Oleg Sinegubov reports. Yesterday, Russian occupants continued shelling the border areas of Kharkiv region and settlements close to the contact line in Kupiansk and Chuhuiv districts. In particular, under attack were: Kupiansk, Vovchansk, Ohirtseve, Novomlynsk, Andriivka, Kucherivka, Lyman Pershyi, Vilshana, Orlyanske, Kyslivka, Kotlyarivka and other settlements. ◾️ In Kupiansk, 5 private houses were damaged by enemy shelling, infrastructure was damaged. A 77-year-old woman was wounded as a result of shelling. She was provided with medical aid on the spot. ◾️ Our defenders are holding their positions securely on the contact line. We support the Armed Forces and continue to work for Victory! 🇺🇦 https://t.me/operativnoZSU",0.108,0.837,0.055,-0.807,Kharkiv,Kharkiv
478,"07:15 AM, 02 Jan 2023","The enemy self-propelled mortar is burning, but the Muscovites can not extinguish it. 2C4 ""Tulip"" 240 mm https://t.me/operativnoZSU",0.117,0.883,0.0,-0.3071,n/a,n/a
479,"07:16 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
480,"07:16 AM, 02 Jan 2023","A power supply facility in the Klimovsk district of the Bryansk region was attacked by a UAV. As a result, there is no light in the village. This is reported by the regional authorities.",0.152,0.848,0.0,-0.6369,n/a,n/a
481,"07:16 AM, 02 Jan 2023",22 place names renamed in Oleksiyivska hromada of Kharkiv Oblast,0.0,1.0,0.0,0.0,Kharkiv,Kharkiv
482,"07:16 AM, 02 Jan 2023","About Russians in the United States This story happened on December 31 in the suburbs of Chicago. A refugee from Ukraine got out of her car in a supermarket parking lot. There is a small badge on the car in the form of the emblem of Ukraine. A few seconds later she heard a question from a nearby car: ""Are you from Ukraine?!"". Having received a positive answer, the man took out a knife, similar to a dagger, on which a German cross was embossed and said: ""Soon we will cut everyone. We remember all Ukrainians. We will burn your blue and yellow flags and your houses"" Of course, the girl took a photo of the license plates and called the police. But the police can do nothing about it. Only in case of repeated threats there will be an arrest. Inadequate people have always been, are and will be. In the United States, Russians in 99% of cases simply remain silent. Like 99% of Russians in the United States, they believe that Crimea is the territory of Russia. But all Russians working in America pay taxes, part of which goes to armament to destroy their ""comrades"". Remember this.",0.088,0.841,0.071,-0.5707,n/a,Crimea
483,"07:19 AM, 02 Jan 2023","‼️ Months of Russian occupation have become a severe test for Ukrainians, who now need comprehensive support to return to a full life as much as possible ❄️ For two weeks, representatives of the special unit ""Kraken"" together with volunteers of the Charitable Foundation ""Humanitarian Center of Kharkiv Region"" with the support of philanthropists visited the de-occupied villages of Kharkiv region and held a number of charity events for children. 📌 Volunteers brought gifts and organized festive events for children from Senkove, Synyha, Shevchenkove, Yakovlivka and Velyky Burluk. More than 400 children took part in the events. 🤲 Children received sweet sets, toys, carnival masks, stickers, slides and more. Almost 100 sets of sweets were distributed. In addition, on Christmas, the defenders together with volunteers walked the streets of Kharkiv and greeted passers-by with sweet gifts. GUR in other social networks: 🔹Facebook 🔹YouTube 🔹Viber 🔹Instagram 🔹Twitter 🔹TikTok",0.016,0.785,0.199,0.9774,Kharkiv,Kharkiv
484,"07:23 AM, 02 Jan 2023","⚡️Situation as of 9:00 from KMVA - the city is forced to return to blackouts Thanks to the titanic work of power engineers and all utilities, Kyiv residents were able to celebrate the New Year with light, without power outages. But due to the damage to the power grid during the latest air attack on Kyiv and the increase in electricity consumption after the holidays, the city is forced to return to blackouts. Power engineers, repair crews and utilities are working hard to restore stable operation of the network. Water and heat supply is operating normally. We will restore everything. No difficulties will break Kyiv. send news @novosti_kieva_bot 👉SUBSCRIBE",0.161,0.698,0.141,-0.5574,Kyiv,Kyiv
485,"07:23 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
486,"07:23 AM, 02 Jan 2023",Kalinowski Bridge restored,0.0,0.455,0.545,0.34,n/a,n/a
487,"07:23 AM, 02 Jan 2023","On the night of January 2, Ukrainian air defense forces destroyed a total of 39 Shahed drones, two Eagle-10s and an X-59 missile. @babel",0.125,0.817,0.058,-0.4019,n/a,n/a
488,"07:26 AM, 02 Jan 2023","Aggressor state once again attacked Kyiv region with drones - prosecutors record consequences 🔷 Under the procedural supervision of the Kyiv Regional Prosecutor's Office, pre-trial investigations into violations of the laws and customs of war (Art. 438 of the Criminal Code of Ukraine) have been initiated. 🔹 According to the investigation, on the night of January 2, 2023, Russian occupation forces attacked Kyiv region using unmanned aerial vehicles. 🔹 As a result of the enemy attack, critical infrastructure, residential buildings and outbuildings were damaged. 🔹 According to preliminary information, there are no victims and injured, the information is currently being clarified. 🔹 Prosecutors and investigators are working at the scene to document violations of international humanitarian law by the aggressor country. https://t.me/operativnoZSU",0.299,0.701,0.0,-0.9904,Kyiv,Kyiv
489,"07:26 AM, 02 Jan 2023","Mykolaiv region continues to celebrate holidays with light. But be reasonable, save electricity, appreciate the efforts of the Armed Forces and power engineers. https://t.me/operativnoZSU",0.0,0.625,0.375,0.9001,Mykolaiv,Mykolaiv
490,"07:26 AM, 02 Jan 2023","‼️ Months of Russian occupation have become a severe test for Ukrainians, who now need comprehensive support to return to a full life as much as possible ❄️ Within two weeks, representatives of the special unit ""Kraken"" together with volunteers of the Charitable Foundation ""Humanitarian Center of Kharkiv Region"" with the support of philanthropists visited the de-occupied villages of Kharkiv region and held a number of charity events for children. 📌 Volunteers brought gifts and organized festive events for children from Senkove, Synyha, Shevchenkove, Yakovlivka and Velyky Burluk. More than 400 children took part in the events. 🤲 Children received sweet sets, toys, carnival masks, stickers, slides and more. Almost 100 sets of sweets were distributed. In addition, on Christmas, the defenders together with volunteers walked the streets of Kharkiv and greeted passers-by with sweet gifts. GUR in other social networks: 🔹Facebook 🔹YouTube 🔹Viber 🔹Instagram 🔹Twitter 🔹TikTok",0.016,0.785,0.199,0.9774,Kharkiv,Kharkiv
491,"07:29 AM, 02 Jan 2023","In fact, I don't like to read, I like to make writing about me. Chechen leader Ramzan Kadyrov unequivocally described his literary preferences during his annual press conference for the local audience. **It should be recalled that Kadyrov holds the title of honorary academician of the Academy of Sciences of the Chechen Republic, honorary professor of several Russian universities and is the ""author"" of scientific works on economics, political sciences and other disciplines. 👉 Subscribe to ZN.UA",0.053,0.886,0.061,0.1481,n/a,n/a
492,"07:29 AM, 02 Jan 2023",,0.0,0.0,0.0,0.0,n/a,n/a
